age,income,loan_amount,credit_score,dpd,missed_payment_count,previous_ptp_count,collection_attempts,recent_payment_amount,days_since_last_payment,outstanding_amount,emi_amount,previous_ptp_kept_count,successful_contacts,ptp_kept_rate,contact_success_rate,outstanding_to_income,emi_to_income,payment_to_outstanding,dpd_bucket,behavior_stress_score,will_pay,ptp_kept,recovery_success
68,142699.0,1292259.0,644.0276909741328,45,4,6,7,20878.0,26,843349.5642637615,33639.59206328918,0,7,0.0,1.0,0.49249910900085814,0.2357381065269496,0.024756045280258553,1,0.42861111111111105,1,1,1
35,101946.0,1341349.0,728.6599699262575,60,1,6,0,23457.0,101,895493.7079642679,26736.954511168773,5,0,0.8333333333333334,0.0,0.7320000359375453,0.26226585163879673,0.026194488907493232,2,0.475,0,1,0
44,135305.0,253523.0,551.2283155189654,120,2,3,1,14431.0,11,46528.47870597428,9966.652023355467,0,0,0.0,0.0,0.02865654059715352,0.07366063355645,0.31015413358328975,4,0.5744444444444444,0,0,0
21,82300.0,1419661.0,703.4483263160212,5,0,6,4,19140.0,8,658451.2262961622,76313.54076877232,2,1,0.3333333333333333,0.25,0.6667185361443522,0.9272605196691655,0.029068212246583458,0,0.2025,0,1,1
27,21966.0,896831.0,651.1525329114477,45,0,3,8,1315.0,121,785612.317842553,38922.61833992406,3,5,1.0,0.625,2.980410322932991,1.7719483902360038,0.0016738535918215365,1,0.32499999999999996,0,0,0
31,77547.0,494873.0,760.4792648077475,5,5,3,1,7018.0,132,176351.8772195602,25082.467000793782,3,0,1.0,0.0,0.18951074533246526,0.32344857958133494,0.039795436888162554,0,0.47638888888888886,0,0,0
23,132005.0,639623.0,676.9213489160335,0,5,1,3,22274.0,46,349977.9282851976,32523.290492275293,1,0,1.0,0.0,0.22093729295935607,0.24637923178876023,0.06364401352147236,0,0.36888888888888893,1,1,1
56,122869.0,689997.0,767.4460673604083,60,6,4,2,19977.0,124,381816.86272417183,16401.424397746472,0,1,0.0,0.5,0.25895931352644674,0.13348708297248674,0.05232089504237422,2,0.7166666666666667,1,0,0
67,178403.0,297278.0,715.5328935523137,45,4,2,3,1340.0,17,102683.81752065904,12611.70350855749,0,1,0.0,0.3333333333333333,0.04796435482244275,0.07069221654656867,0.013049768038964897,1,0.4752777777777778,0,0,0
69,179594.0,1307755.0,671.074407866629,15,4,3,3,26734.0,73,960470.5595435936,64719.27230385868,3,2,1.0,0.6666666666666666,0.4456675239445609,0.36036433457609207,0.02783427324696318,0,0.35805555555555557,0,1,1
34,57305.0,67887.0,735.1368516730007,0,0,6,7,12279.0,65,10370.56391321466,1293.4941526128557,1,6,0.16666666666666666,0.8571428571428571,0.015080946853408168,0.022572099338850984,1.1840243310543141,0,0.2837301587301588,0,0,1
59,19549.0,151100.0,735.5840925168985,180,5,3,0,9112.0,62,48366.03418717235,6204.034802796206,0,0,0.0,0.0,0.206174374593638,0.31735816680117684,0.18839667450792744,6,0.9044444444444444,1,0,0
45,62426.0,446347.0,713.033700314385,120,1,2,11,13868.0,156,265306.62824107986,11551.516857920518,1,4,0.5,0.36363636363636365,0.3541614982019776,0.1850433610662307,0.052271592654663614,4,0.6053030303030302,0,0,0
23,159934.0,258202.0,519.5389037762371,180,0,4,2,11844.0,14,216365.59449777383,12359.308758347048,0,1,0.0,0.5,0.11273691777950791,0.07727755673182092,0.05474068105648776,6,0.5811111111111111,0,0,1
25,149791.0,139651.0,611.2207656464922,5,5,5,11,15090.0,113,21945.926298683535,3341.6116659425893,3,1,0.6,0.09090909090909091,0.012209192752281254,0.022308494274973726,0.6875991377454503,0,0.5272979797979798,1,0,1
47,33998.0,605919.0,776.8874092554147,0,4,4,8,4924.0,49,363945.79041714914,18139.288015559327,4,8,1.0,1.0,0.8920764712070052,0.5335398557432592,0.013529487439204025,0,0.24222222222222223,0,1,0
41,43984.0,596314.0,592.0837901195314,5,1,0,4,4172.0,87,90952.81358295609,25086.75326464961,0,3,0.0,0.75,0.17232177909951363,0.5703608872464899,0.04586993887984355,0,0.4113888888888889,0,1,0
21,109291.0,232075.0,741.7722805046064,0,3,1,3,29690.0,36,143216.52129456145,8640.859237439869,0,1,0.0,0.3333333333333333,0.10920121609171954,0.07906286187737205,0.20730848460517284,0,0.3966666666666667,1,0,1
66,125014.0,1224804.0,729.4516859745768,45,4,0,11,22433.0,131,561813.3792369865,24249.94429629425,0,0,0.0,0.0,0.3745003087900732,0.19397782885352238,0.03992962935568897,1,0.6708333333333333,0,0,0
56,177138.0,1329731.0,629.1973346892579,60,3,6,11,10837.0,10,632740.1616281194,31929.24228810768,3,11,0.5,1.0,0.2976681841408579,0.18025066495109848,0.01712709364317107,2,0.3138888888888889,1,0,1
45,140314.0,1093543.0,540.3337861018292,5,5,2,7,25481.0,13,957541.4825733778,55151.31300528871,2,0,1.0,0.0,0.5686896784909665,0.393056380726718,0.026610857559424172,0,0.30527777777777776,1,0,1
69,52320.0,807163.0,640.1761181436451,30,3,3,0,23862.0,59,534087.4541125131,44031.69705235075,3,0,1.0,0.0,0.850674461825486,0.8415844237834623,0.0446780762518588,1,0.3894444444444445,1,0,0
68,24020.0,1423706.0,825.4610530543108,45,2,6,10,20937.0,158,423283.4182784739,60876.07629186772,0,2,0.0,0.2,1.4685103326341726,2.534391186172678,0.04946331251328574,1,0.5841666666666667,0,0,0
68,120645.0,558230.0,619.5705895453452,15,1,6,5,21641.0,4,501292.16507761326,8591.487327439185,5,5,0.8333333333333334,1.0,0.3462584200737793,0.07121295807898533,0.04317043334728641,0,0.09638888888888889,1,1,0
33,107709.0,669172.0,624.401985878051,45,1,1,0,28532.0,31,229196.9633908524,29936.09620054677,0,0,0.0,0.0,0.17732730736742242,0.2779349562297187,0.12448681508639374,1,0.43972222222222224,0,0,1
64,167324.0,71848.0,610.1692312783122,60,5,6,9,25024.0,88,47737.97504585045,2925.149304873058,1,3,0.16666666666666666,0.3333333333333333,0.023775218062885205,0.01748194703015143,0.5241948359972418,2,0.6705555555555556,0,1,1
45,111292.0,1076312.0,765.0349133584664,180,2,5,0,7725.0,3,710604.0503539707,33874.56761634024,3,0,0.6,0.0,0.5320868004543384,0.3043755850945283,0.010871032885545716,6,0.5833333333333333,0,0,0
56,99200.0,184121.0,662.9959001862426,15,5,4,4,21801.0,96,144957.31494490633,4441.335921832531,0,4,0.0,1.0,0.12177193795775061,0.044771531470086,0.15039599766514622,0,0.5458333333333334,1,0,0
63,67157.0,1014745.0,636.1865639735603,0,2,1,0,4821.0,65,455772.87548661395,21946.817757234217,0,0,0.0,0.0,0.5655564268388675,0.32679866219804665,0.01057763693122978,0,0.46111111111111114,1,0,0
29,31975.0,1184518.0,778.9431812036746,120,3,4,5,15080.0,116,795964.5698686787,21725.80667701407,2,3,0.5,0.6,2.074445060903515,0.6794622885696346,0.01894556688935031,4,0.6483333333333333,0,0,1
42,159967.0,364717.0,720.5645861554876,60,4,4,9,2018.0,10,225926.06298162733,14796.865941750555,2,5,0.5,0.5555555555555556,0.11769409887749105,0.0924994901557856,0.008932125728956323,2,0.39166666666666666,1,0,0
27,151822.0,937424.0,615.6496830802819,45,3,3,1,5082.0,31,447446.50213436666,26708.13119455925,2,1,0.6666666666666666,1.0,0.24559819071805944,0.17591739796972278,0.011357782384616547,1,0.3063888888888889,1,1,1
34,44365.0,490194.0,594.3491262256754,90,5,4,1,21645.0,30,410276.7245386443,17509.989661360814,4,0,1.0,0.0,0.7706463889301708,0.3946802583424054,0.052757075177344695,3,0.5083333333333333,0,1,1
41,132030.0,627564.0,761.0718975415981,180,6,1,11,11149.0,132,212711.05749282232,22597.534569823107,0,4,0.0,0.36363636363636365,0.1342567708682511,0.17115454495056506,0.05241382432775602,6,0.9636363636363636,1,0,0
62,76999.0,818252.0,681.1751714619201,5,6,4,2,4863.0,133,260372.02678606508,32150.83887867178,1,1,0.25,0.5,0.28179156740787226,0.417548784772163,0.018677121578792675,0,0.5722222222222222,0,1,1
63,88799.0,411737.0,571.5655186100721,120,6,1,1,29381.0,20,256426.17677502564,15967.918635925194,0,1,0.0,1.0,0.24064289084995855,0.179820928568173,0.11457878586934317,4,0.6277777777777778,1,1,0
40,155484.0,1205153.0,555.1819019174516,60,0,2,7,28145.0,72,352748.2574408198,43099.97077925187,2,2,1.0,0.2857142857142857,0.1890592480259597,0.27719875214975087,0.07978777897923948,2,0.3480952380952381,1,1,0
37,154408.0,622210.0,601.877289936017,60,5,3,3,6876.0,126,480654.80155733076,13193.782970448096,0,3,0.0,1.0,0.2594073286127936,0.08544753491041977,0.014305484887952078,2,0.6333333333333333,0,1,1
47,48884.0,719628.0,593.2360788327879,120,5,1,11,17950.0,1,291274.0689074735,11572.86071443171,0,8,0.0,0.7272727272727273,0.49653954413760726,0.23674127965043185,0.06162580852915547,4,0.5794949494949495,0,0,0
65,67832.0,1231301.0,536.7746120368995,15,2,6,1,8814.0,18,573570.3036680155,46847.79186877764,3,1,0.5,1.0,0.7046456732171831,0.690644413680529,0.015366904359646858,0,0.21083333333333332,1,0,1
68,151062.0,380225.0,603.0345109346052,120,2,6,6,24124.0,115,251608.91021462373,12140.127963442916,5,5,0.8333333333333334,0.8333333333333334,0.1388000237290118,0.08036520080127971,0.09587895746387559,4,0.5416666666666667,1,0,0
32,166552.0,705767.0,615.6643606849302,60,0,3,11,20637.0,101,574371.7249230044,22164.43360580253,0,8,0.0,0.7272727272727273,0.2873835823661701,0.13307815940848822,0.03592969344507066,2,0.49393939393939396,0,0,0
30,30809.0,1490525.0,647.6123098130801,180,5,3,8,13040.0,127,994889.0845160552,47998.81953770876,2,3,0.6666666666666666,0.375,2.691013136085925,1.557947987202076,0.01310698871155377,6,0.8291666666666666,0,0,0
55,153042.0,629598.0,798.5037031589399,45,5,2,0,27927.0,83,138923.26592375725,12303.403151335882,1,0,0.5,0.0,0.07564550141124508,0.08039233119885968,0.2010246434555222,1,0.6136111111111111,1,1,0
35,97255.0,217589.0,661.3209709531209,90,0,1,2,22045.0,162,87807.11415889618,4824.104462740655,1,2,1.0,1.0,0.07523787479555137,0.04960263701342507,0.2510616618160034,3,0.375,1,1,1
30,113630.0,462412.0,668.2697613579049,45,4,6,1,4540.0,22,329490.3697426268,19183.706285890086,0,0,0.0,0.0,0.2416398029735595,0.168826069575729,0.013778854913259857,1,0.5197222222222222,1,0,0
22,30203.0,1436038.0,715.647875465926,30,3,2,10,13309.0,27,1193079.012715644,51052.95879278826,2,3,1.0,0.3,3.2918336277733005,1.6903274109455437,0.01115517066192165,1,0.28833333333333333,0,1,0
40,128218.0,1150742.0,663.3877350253408,30,1,6,2,24889.0,114,719639.9140895404,45323.691995343455,6,0,1.0,0.0,0.46771898517209,0.3534893072372323,0.03458535235846189,1,0.3916666666666667,0,0,0
40,127820.0,1223117.0,708.0107074720696,180,3,0,0,16162.0,154,730343.0633024266,24674.70357787395,0,0,0.0,0.0,0.476153355827483,0.19304258784129202,0.02212932635646531,6,0.8999999999999999,0,0,1
48,125358.0,417674.0,699.6430413866213,120,5,0,4,2996.0,4,181443.71219158405,19866.908091760142,0,4,0.0,1.0,0.12061702762726488,0.15848137407871968,0.01651200784977637,4,0.5588888888888889,0,0,0
30,146077.0,1266395.0,688.581199591947,15,2,3,3,23207.0,127,644010.9237036717,37872.28840947412,2,2,0.6666666666666666,0.6666666666666666,0.3673923819308034,0.25926250134842665,0.036035103048466646,0,0.37916666666666665,1,1,0
56,171261.0,620361.0,850.0,120,5,5,1,14432.0,175,294156.98484097724,24518.453057123443,3,0,0.6,0.0,0.14313289114323421,0.143164252556761,0.04906223800125641,4,0.7600000000000001,0,0,0
54,155677.0,1202630.0,743.7788090831046,60,6,2,5,7144.0,101,230162.1644976605,40439.79126335236,2,2,1.0,0.4,0.12320497167086365,0.25976728266444216,0.031038985124214956,2,0.5766666666666667,0,1,0
43,138654.0,1327286.0,604.2794610705289,0,3,5,10,24467.0,149,220846.6731347891,44773.23620648961,0,6,0.0,0.6,0.13273248105283,0.3229134118488439,0.11078726997651933,0,0.4900000000000001,0,0,1
29,176964.0,351847.0,705.9155530332415,90,0,0,2,26535.0,47,215700.81514845337,16235.353112795628,0,2,0.0,1.0,0.10157471536039975,0.09174381858906687,0.12301761577367068,3,0.4294444444444444,0,0,0
45,127276.0,1410815.0,624.5784235338195,5,2,5,11,17627.0,144,751088.4027777235,27389.498444016986,5,3,1.0,0.2727272727272727,0.49177142769632104,0.21519766840580304,0.0234686089344619,0,0.34911616161616166,0,1,0
54,126866.0,967244.0,711.2375534841898,120,0,3,7,21488.0,82,322738.4704502907,17402.275654335182,3,5,1.0,0.7142857142857143,0.21199432895751602,0.13717052365752197,0.06658022506588553,4,0.44412698412698415,0,1,0
39,105813.0,1109783.0,583.7368808024211,45,2,1,4,7232.0,53,909537.3315339676,21132.856487336776,1,1,1.0,0.25,0.7163087487154758,0.19971890492979857,0.007951295399610448,1,0.34694444444444444,0,0,1
33,142588.0,1147287.0,602.4554386341215,180,4,4,8,22396.0,35,349860.7823052606,62885.10140005415,2,1,0.5,0.125,0.2044706791041676,0.4410266039221684,0.0640140339606828,6,0.7236111111111111,1,1,1
45,29562.0,294249.0,704.0735293743089,45,1,5,4,27127.0,153,198728.15917575284,15326.231395425533,0,0,0.0,0.0,0.5602016078517265,0.5184436572432695,0.13650305076297317,1,0.5708333333333333,0,0,0
38,99932.0,1131244.0,749.8368379518618,0,3,6,2,7144.0,129,838559.7096561128,48668.536652262104,3,2,0.5,1.0,0.6992752652271151,0.4870165377683035,0.008519369482859727,0,0.37500000000000006,1,1,1
40,86902.0,358756.0,715.1851044127109,90,6,0,2,28287.0,141,279890.75155530294,11803.729812282005,0,1,0.0,0.5,0.26839692177711955,0.13582805703300274,0.1010644326145619,3,0.775,0,0,0
38,165863.0,443769.0,739.7882134174653,90,1,4,0,2703.0,126,345983.3709718694,8166.613643871558,2,0,0.5,0.0,0.17382989323109505,0.04923710317473794,0.007812514203810595,3,0.5833333333333334,0,0,0
35,29754.0,219003.0,706.1672991134692,15,6,2,7,13375.0,46,163296.590249494,10476.189767461776,0,6,0.0,0.8571428571428571,0.4573519253699615,0.3520934922182488,0.08190618052443654,0,0.49567460317460316,1,0,1
56,122288.0,312623.0,692.0747269322633,5,2,3,0,2185.0,34,154232.5976590178,7058.309551547561,3,0,1.0,0.0,0.10510202531388867,0.05771874224410867,0.01416691434342995,0,0.2519444444444444,1,1,0
43,47861.0,1469438.0,644.7414708019094,120,4,3,2,13423.0,116,908015.2161377743,38078.54897252721,1,1,0.3333333333333333,0.5,1.5809935997607207,0.7956070490070666,0.014782791919605135,4,0.7166666666666667,1,0,0
43,161135.0,525778.0,736.9101266101758,120,1,5,0,19410.0,45,417091.0300525066,25569.466228169862,5,0,1.0,0.0,0.21570475587370144,0.15868350282787638,0.046536603766224656,4,0.4666666666666667,1,1,1
53,156000.0,611166.0,751.7415462978649,15,1,2,0,26115.0,116,284324.83588014485,15458.451609912177,2,0,1.0,0.0,0.15188292514965002,0.09909263852507806,0.09184916934589772,0,0.36250000000000004,1,1,0
38,56143.0,745774.0,675.5819016069157,90,6,1,10,4500.0,162,487095.7487545258,36381.137460538506,0,6,0.0,0.6,0.7229986355593837,0.6480084331179043,0.009238430044824301,3,0.765,0,0,0
25,159216.0,1083761.0,671.8151770754939,15,4,3,0,26622.0,134,292238.59018022014,50327.197527429315,0,0,0.0,0.0,0.15295708878725553,0.3160938443839144,0.09109679862465296,0,0.6125,0,0,1
62,98471.0,881982.0,791.3984068205566,5,3,4,7,29975.0,84,505833.83919314406,42768.726845419005,1,2,0.25,0.2857142857142857,0.42807344225977195,0.43432814580352597,0.05925858983221278,0,0.48031746031746037,0,0,1
23,175309.0,827409.0,678.5704754128644,60,3,5,3,1997.0,163,211638.33733539772,34727.719365455916,3,0,0.6,0.0,0.10060252531976763,0.19809433266663956,0.009435908565257804,2,0.5766666666666667,0,0,0
49,136230.0,1263578.0,685.2980109256179,120,1,0,1,28831.0,99,815283.5793366873,36751.20765625245,0,1,0.0,1.0,0.49871759728442544,0.2697732339150881,0.035363155508978644,4,0.6166666666666667,0,0,1
34,23583.0,769117.0,713.8958135427026,180,6,3,3,27196.0,84,332737.8691969411,31631.255659688482,0,0,0.0,0.0,1.175768806615433,1.341273614878874,0.08173400901327289,6,0.9866666666666667,0,0,1
31,50840.0,1165099.0,673.1535620832093,45,2,0,1,875.0,172,373859.5312189257,56116.18783666937,0,1,0.0,1.0,0.612804109655989,1.1037802485576194,0.0023404512308330453,1,0.5041666666666667,0,1,0
23,83382.0,1370798.0,622.5761774079833,5,0,4,3,1898.0,60,576499.291658127,61654.08318490656,1,0,0.25,0.0,0.5761628125755829,0.7394171785865842,0.003292285051280763,0,0.3555555555555555,1,0,0
65,52237.0,1030418.0,706.4575902866466,45,6,4,9,21751.0,37,696627.321464071,50986.239201719356,4,9,1.0,1.0,1.111324861471229,0.9760560369416191,0.031223294478727705,1,0.3697222222222222,1,1,0
42,39453.0,101214.0,677.2871492984375,90,0,5,7,12594.0,25,84111.37123956572,5500.09417238133,2,3,0.4,0.42857142857142855,0.17766154504424192,0.1394087692287362,0.1497300521249358,3,0.3776984126984127,1,1,1
37,176442.0,432059.0,808.9574829532147,180,6,1,9,7823.0,112,68464.3765594069,18408.223962988228,1,2,1.0,0.2222222222222222,0.032335638415365436,0.10433017061123898,0.11426380247853338,6,0.8277777777777777,0,0,0
57,158788.0,945730.0,735.1913985204664,5,1,5,8,12124.0,91,260913.62910456964,49296.25967869662,3,2,0.6,0.25,0.13692975807605615,0.31045330679079414,0.046467484437698395,0,0.3780555555555556,0,0,0
22,88406.0,744376.0,638.3162399489898,60,0,4,11,10226.0,139,505654.6206721269,19257.83501829053,4,8,1.0,0.7272727272727273,0.4766405567044157,0.2178340273091253,0.020223289933368714,2,0.34393939393939393,1,1,1
48,52834.0,462909.0,731.0342153433263,45,1,4,1,29255.0,26,266890.7145833535,24968.991883315448,0,1,0.0,1.0,0.4209579604411198,0.4725932521352812,0.1096141544139906,1,0.3286111111111111,1,0,1
45,47454.0,536382.0,701.5506084311686,60,4,4,1,7209.0,57,208860.3310225745,27576.99846651607,2,0,0.5,0.0,0.36677682777457205,0.5811311684266041,0.03451588899004867,2,0.5516666666666667,0,0,1
48,166355.0,163622.0,771.6598411361858,0,3,3,4,2657.0,21,104525.40524538033,2724.2603406888716,0,2,0.0,0.5,0.0523606169764361,0.016376185511038872,0.025419657486737468,0,0.3466666666666666,1,1,1
27,71697.0,390645.0,643.2882051019673,0,1,0,6,24916.0,55,312668.61405458726,15085.894032457467,0,6,0.0,1.0,0.3634143386457212,0.2104117889515247,0.07968820303674624,0,0.3055555555555556,1,0,1
67,20040.0,1185028.0,693.2073303851668,60,2,5,9,25194.0,172,407038.16276422713,41616.84166634177,0,4,0.0,0.4444444444444444,1.6926071305897668,2.0766887059052777,0.06189591616890571,2,0.5888888888888889,0,0,1
32,82374.0,64855.0,673.0634445635255,5,1,2,1,26812.0,161,33351.951794458066,3088.6681463345903,1,0,0.5,0.0,0.033740370944774306,0.03749566788470379,0.8039109724443539,0,0.4180555555555556,1,0,0
54,91603.0,1263404.0,684.093559614081,60,4,0,1,29137.0,89,209188.75654805722,25335.805211058905,0,1,0.0,1.0,0.19030377148133543,0.27658270156063564,0.13928568858482754,2,0.5977777777777779,1,0,0
57,118939.0,542219.0,618.0360735697235,0,6,4,9,1212.0,17,466035.59552435874,19577.126567643183,4,8,1.0,0.8888888888888888,0.32652283630289386,0.16459804242210868,0.002600659717068009,0,0.2488888888888889,1,1,0
37,72867.0,1221425.0,720.3138167539223,120,1,6,6,23069.0,179,917574.5221833725,42811.62029211011,2,4,0.3333333333333333,0.6666666666666666,1.0493713685932047,0.5875309851113687,0.025141282198101158,4,0.6,1,0,0
27,167528.0,421368.0,709.2574993094648,15,6,4,4,8101.0,28,222826.94199476665,12987.219587342397,3,0,0.75,0.0,0.11084064653608483,0.07752268031220093,0.0363555678118594,0,0.4288888888888889,0,1,1
35,122253.0,1251726.0,769.9656531845256,45,2,1,2,12649.0,18,1119041.1579007802,68453.52806416644,1,1,1.0,0.5,0.7627905231369784,0.5599333191346343,0.011303426965750193,1,0.2441666666666667,1,1,0
60,177827.0,879258.0,679.2981903609253,30,0,5,8,13460.0,73,277110.44379209133,32164.889404917176,0,8,0.0,1.0,0.12985956566030063,0.18087742246631375,0.0485726911472838,1,0.3705555555555555,0,1,1
65,77456.0,1284601.0,651.1712344226305,30,2,5,9,29567.0,169,909469.1333984187,40503.18199154532,4,9,0.8,1.0,0.9784793230978649,0.5229185859267884,0.03251017424804382,1,0.355,1,1,1
66,123575.0,140337.0,735.2506064560826,45,6,2,0,15654.0,143,102043.23215454594,6912.458266468383,2,0,1.0,0.0,0.06881329297629371,0.05593735194390761,0.15340556810560246,1,0.5875,1,1,1
32,77185.0,1206263.0,624.4056932880221,60,5,3,0,6680.0,64,932612.4184220969,24803.39212574534,3,0,1.0,0.0,1.0069016199413712,0.3213499012210318,0.0071626753708705785,2,0.5255555555555556,0,0,0
50,131387.0,442253.0,755.9489174558771,90,5,5,9,2629.0,81,293577.37166153523,11720.806603771645,4,6,0.8,0.6666666666666666,0.18620396973669087,0.0892082672088688,0.008955049856604646,3,0.5850000000000001,1,0,0
28,138800.0,570323.0,755.7989398189592,180,2,1,10,17668.0,10,167072.10313848293,14917.18407182975,1,5,1.0,0.5,0.10030745865663,0.10747250772211635,0.10575074873724027,6,0.4888888888888888,1,0,0
55,70136.0,114915.0,768.0095230794086,5,5,2,2,24900.0,48,25108.995257709048,6015.573570100267,1,2,0.5,1.0,0.02983369840703425,0.08577012618484468,0.991676478665753,0,0.35805555555555557,1,0,1
41,169902.0,1433385.0,706.3636089275645,120,4,3,8,21311.0,120,408898.7372942711,71974.83139865233,0,5,0.0,0.625,0.20055617223177238,0.4236255688494092,0.05211803817497036,4,0.7541666666666667,1,0,1
55,156859.0,980055.0,645.9452532181564,60,5,0,10,28019.0,75,777907.7695410681,38484.18623729235,0,0,0.0,0.0,0.41327336947038856,0.2453425448159962,0.036018408733120115,2,0.7,1,0,0
54,162908.0,1472335.0,687.6431408413754,15,3,1,1,1256.0,176,664753.8452877416,40909.08876356239,1,0,1.0,0.0,0.34004563173066066,0.2511177398504824,0.0018894211878629072,0,0.4291666666666667,0,0,0
69,53283.0,873874.0,706.6048226555445,180,3,4,2,12085.0,80,489041.35857822385,29470.658623072384,4,0,1.0,0.0,0.7648489489740691,0.5530968343199967,0.024711611376048805,6,0.7277777777777777,1,0,0
44,134291.0,279372.0,640.7900848368487,90,6,1,1,18350.0,152,47222.17828390344,10573.074034626748,0,1,0.0,1.0,0.029303389829985777,0.07873255865714567,0.38858859685968655,3,0.725,1,0,1
37,35233.0,539346.0,773.3181402247651,5,6,1,9,25717.0,130,279689.4085306532,19741.937060438344,1,2,1.0,0.2222222222222222,0.6615233080035129,0.5603251798154668,0.09194842284198075,0,0.4875,0,0,0
46,35092.0,687838.0,720.605891729798,5,3,2,9,9380.0,91,314308.9162438541,17359.25222379809,1,7,0.5,0.7777777777777778,0.7463926161799795,0.49467833762105573,0.029843251384961033,0,0.40694444444444444,0,0,1
28,175667.0,263635.0,617.5443931274597,60,1,0,1,20290.0,156,145241.84244765955,5330.568979435815,0,0,0.0,0.0,0.06890017402607375,0.03034473736920318,0.1396980350707948,2,0.6,1,0,0
26,42769.0,1400684.0,811.8011573526044,90,2,4,2,6237.0,156,604332.2221471501,71862.72894499601,2,1,0.5,0.5,1.1775121820071197,1.6802527284948445,0.010320482296708218,3,0.5666666666666667,0,1,0
46,157990.0,1438983.0,686.8172492619124,0,3,1,7,17752.0,57,297267.4838595753,58471.48228380615,1,2,1.0,0.2857142857142857,0.1567965714388966,0.3700960964858925,0.059717261267585454,0,0.29809523809523814,1,0,1
61,87790.0,867068.0,603.412787000501,60,4,4,10,23255.0,50,158647.63967739014,18038.21850852923,3,2,0.75,0.2,0.15059387902702484,0.20547008211105172,0.14658270395506057,2,0.4786111111111111,1,1,1
47,67190.0,897369.0,621.8822114076909,45,2,5,9,24571.0,127,773844.1186912543,48990.72917204008,4,7,0.8,0.7777777777777778,0.9597709464345566,0.7291372104783462,0.03175187276935713,1,0.40638888888888886,0,1,0
59,29906.0,1070062.0,784.1448518015741,180,0,3,2,13554.0,4,645101.8496259621,33654.619098723575,1,2,0.3333333333333333,1.0,1.7975820059128662,1.1253467230229244,0.021010635774581603,6,0.4588888888888889,0,0,0
29,127377.0,1034714.0,807.7489441351776,90,5,6,4,14190.0,126,654505.4475992633,45857.28771093474,2,3,0.3333333333333333,0.75,0.42819441997591356,0.36001230764529496,0.02168049181568947,3,0.6666666666666667,0,1,0
43,134855.0,140870.0,750.6639537436643,180,6,1,0,26457.0,78,117846.7846789022,3108.802110700612,0,0,0.0,0.0,0.07282314626753562,0.023052924331323364,0.2245033674197182,6,0.9733333333333334,0,0,0
51,93656.0,820455.0,772.3516054010995,0,0,6,2,16431.0,138,462036.0568050037,42918.516180313505,6,1,1.0,0.5,0.4111109243801818,0.4582569849268974,0.03556215961503301,0,0.25,0,0,1
38,149210.0,1176824.0,765.1630821159027,90,2,2,6,10504.0,23,719821.6138680717,21380.882391717012,0,6,0.0,1.0,0.4020181924067152,0.14329389713636492,0.01459250430610877,3,0.4427777777777777,1,0,0
21,70346.0,1219473.0,718.9841306934846,30,3,2,4,8239.0,103,661294.5255250611,64916.042465496306,0,4,0.0,1.0,0.7833832361056552,0.9228107136936898,0.012458896425096394,1,0.5083333333333333,1,0,0
24,107371.0,914259.0,703.0329251467648,45,5,6,7,21352.0,96,257803.52588289825,40305.019943454194,0,7,0.0,1.0,0.20008779984267808,0.3753808751287982,0.08282276174026686,1,0.6041666666666666,1,0,1
66,64457.0,1349751.0,717.7904236133626,120,5,3,3,21365.0,2,517809.26920734573,32515.20876630299,1,0,0.3333333333333333,0.0,0.6694505241315214,0.5044480625270024,0.04126036606626453,4,0.6044444444444445,0,1,0
50,112320.0,899993.0,731.5210810200306,120,2,5,6,16132.0,94,731923.7475382264,20012.451001242873,2,5,0.4,0.8333333333333334,0.5430345942680336,0.17817353099397146,0.02204054733059125,4,0.6066666666666667,0,1,0
33,40036.0,604930.0,628.0881395431521,15,2,5,7,4771.0,118,292119.63677463064,29329.448241578477,5,4,1.0,0.5714285714285714,0.6080353448034906,0.7325768868413047,0.016332349487620412,0,0.3386904761904762,1,1,1
33,95139.0,691858.0,731.2371110518477,15,2,3,2,4845.0,72,209710.56688094707,11482.738205353473,2,2,0.6666666666666666,1.0,0.18368787325294839,0.12069433361033302,0.023103270722407195,0,0.30583333333333335,0,1,0
22,106989.0,1050536.0,782.1031793107912,90,1,2,0,7294.0,110,809995.0831628123,20560.255112351042,2,0,1.0,0.0,0.6309021512825401,0.19217167290423354,0.009004992933437197,3,0.5083333333333333,1,0,1
67,108159.0,1335397.0,665.5539300169678,120,3,3,4,358.0,58,287749.56414276134,55972.15460113218,0,4,0.0,1.0,0.22170258919951286,0.5174988174921382,0.0012441374188229362,4,0.6122222222222222,0,1,0
26,90348.0,383336.0,658.0726550274742,60,1,2,0,14397.0,110,241366.6362977601,6936.34214019514,0,0,0.0,0.0,0.22262680256504488,0.07677361026470027,0.059647846201242374,2,0.6,1,1,0
58,122258.0,475565.0,713.3582416467066,0,0,2,1,12444.0,43,321050.77406929305,17429.36965205501,0,1,0.0,1.0,0.21883419630978004,0.1425622016723242,0.038760224254479406,0,0.24555555555555555,1,0,1
32,100974.0,995189.0,634.5239714714305,5,4,1,3,11559.0,50,376008.5029769219,37779.47700994475,0,2,0.0,0.6666666666666666,0.3103179225814912,0.37415054380280816,0.030741326083015337,0,0.4375,0,0,0
